@relation answerExp3
@attribute AnswerType STRING
@attribute FirstWord STRING
@attribute SecondWord STRING
@attribute ThirdWord STRING
@data
"NUM:count" , "what" , "is" , "the" 
"HUM:ind" , "what" , "heavyweight" , "boxer" 
"NUM:count" , "how" , "many" , "quarts" 
"LOC:other" , "what" , "london" , "street" 
"NUM:period" , "how" , "old" , "is" 
"NUM:date" , "when" , "does" , "the" 
"LOC:country" , "what" , "bordering" , "country" 
"LOC:country" , "what" , "nation" , "boarders" 
"NUM:date" , "the" , "olympic" , "games" 
"HUM:ind" , "what" , "tv" , "host" 
"NUM:count" , "how" , "many" , "people" 
"HUM:ind" , "who" , "invented" , "the" 
"LOC:city" , "what" , "is" , "the" 
"LOC:country" , "what" , "country" , "comes" 
"NUM:temp" , "how" , "hot" , "should" 
"LOC:country" , "what" , "country" , "is" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:city" , "what" , "city" , "is" 
"LOC:other" , "where" , "did" , "hillary" 
"HUM:ind" , "what" , "american" , "naval" 
"HUM:ind" , "who" , "gave" , "us" 
"HUM:ind" , "who" , "wrote" , "the" 
"HUM:ind" , "who" , "is" , "the" 
"NUM:count" , "how" , "many" , "people" 
"NUM:count" , "how" , "much" , "calcium" 
"HUM:ind" , "what" , "is" , "the" 
"HUM:ind" , "who" , "moderated" , "the" 
"HUM:ind" , "who" , "portrayed" , "george" 
"NUM:date" , "when" , "was" , "nostradamus" 
"HUM:ind" , "who" , "the" , "only" 
"LOC:country" , "what" , "is" , "the" 
"NUM:count" , "what" , "is" , "the" 
"LOC:country" , "what" , "country" , "has" 
"HUM:ind" , "who" , "invented" , "the" 
"LOC:other" , "what" , "sea" , "is" 
"HUM:ind" , "what" , "fool" , "is" 
"LOC:other" , "where" , "in" , "the" 
"NUM:dist" , "how" , "tall" , "was" 
"LOC:city" , "what" , "city" , "is" 
"LOC:country" , "what" , "countries" , "have" 
"NUM:count" , "how" , "many" , "miles" 
"NUM:volsize" , "how" , "big" , "is" 
"HUM:ind" , "what" , "monarch" , "signed" 
"NUM:count" , "how" , "many" , "sides" 
"LOC:other" , "where" , "are" , "there" 
"LOC:other" , "on" , "what" , "river" 
"LOC:other" , "where" , "on" , "the" 
"LOC:other" , "where" , "were" , "the" 
"LOC:other" , "what" , "cathedral" , "was" 
"LOC:city" , "the" , "kentucky" , "horse" 
"NUM:period" , "how" , "old" , "was" 
"LOC:other" , "where" , "in" , "a" 
"LOC:other" , "what" , "strait" , "links" 
"LOC:other" , "what" , "airport" , "is" 
"NUM:code" , "what" , "seven" , "digits" 
"LOC:city" , "what" , "city" , "airport" 
"HUM:ind" , "what" , "pope" , "inaugurated" 
"NUM:count" , "how" , "many" , "times" 
"NUM:count" , "how" , "many" , "names" 
"HUM:ind" , "what" , "king" , "is" 
"LOC:state" , "what" , "is" , "the" 
"NUM:date" , "when" , "was" , "the" 
"HUM:ind" , "what" , "pope" , "inaugurated" 
"HUM:ind" , "what" , "director" , "made" 
"NUM:date" , "when" , "did" , "swimming" 
"HUM:ind" , "which" , "presidents" , "of" 
"HUM:ind" , "who" , "was" , "the" 
"LOC:other" , "what" , "is" , "the" 
"HUM:ind" , "what" , "character" , "in" 
"HUM:ind" , "what" , "comedienne" , "calls" 
"NUM:count" , "how" , "many" , "gallons" 
"HUM:ind" , "what" , "president" , "also" 
"NUM:date" , "when" , "does" , "menstruation" 
"LOC:other" , "where" , "did" , "makeup" 
"NUM:dist" , "how" , "deep" , "is" 
"LOC:state" , "what" , "state" , "is" 
"HUM:ind" , "who" , "was" , "actress" 
"NUM:other" , "what" , "is" , "the" 
"HUM:ind" , "who" , "killed" , "jfk" 
"HUM:ind" , "who" , "was" , "the" 
"LOC:country" , "in" , "what" , "country" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:other" , "where" , "is" , "erykah" 
"LOC:other" , "where" , "can" , "i" 
"NUM:period" , "how" , "old" , "was" 
"NUM:count" , "how" , "many" , "blacks" 
"HUM:ind" , "what" , "were" , "the" 
"LOC:other" , "what" , "is" , "the" 
"HUM:ind" , "who" , "invented" , "panties" 
"HUM:ind" , "what" , "president" , "had" 
"HUM:ind" , "who" , "is" , "the" 
"NUM:count" , "how" , "much" , "time" 
"NUM:dist" , "how" , "deep" , "is" 
"NUM:date" , "when" , "did" , "the" 
"NUM:count" , "how" , "many" , "people" 
"LOC:other" , "what" , "planet" , "gave" 
"NUM:date" , "what" , "month" , "of" 
"HUM:ind" , "who" , "is" , "buried" 
"LOC:country" , "what" , "is" , "the" 
"NUM:perc" , "what" , "is" , "the" 
"NUM:date" , "when" , "was" , "the" 
"NUM:speed" , "how" , "fast" , "can" 
"HUM:ind" , "what" , "famous" , "actress" 
"NUM:money" , "how" , "much" , "did" 
"LOC:other" , "where" , "is" , "the" 
"LOC:country" , "what" , "country" , "is" 
"NUM:count" , "how" , "many" , "were" 
"NUM:period" , "how" , "long" , "should" 
"LOC:city" , "what" , "city" , "is" 
"HUM:ind" , "what" , "is" , "michael" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "what" , "creative" , "genius" 
"LOC:other" , "where" , "is" , "the" 
"LOC:country" , "what" , "country" , "is" 
"NUM:count" , "how" , "many" , "people" 
"NUM:count" , "how" , "many" , "small" 
"HUM:ind" , "who" , "was" , "ben" 
"HUM:ind" , "what" , "multitalented" , "director" 
"LOC:other" , "where" , "is" , "ayer" 
"NUM:date" , "when" , "was" , "the" 
"NUM:date" , "when" , "was" , "cigarette" 
"HUM:ind" , "what" , "wild" , "and" 
"LOC:city" , "what" , "city" , "theatrical" 
"NUM:temp" , "what" , "should" , "the" 
"NUM:count" , "how" , "many" , "home" 
"HUM:ind" , "who" , "was" , "in" 
"HUM:ind" , "what" , "is" , "ruth" 
"LOC:other" , "where" , "was" , "george" 
"NUM:count" , "how" , "many" , "colors" 
"HUM:ind" , "what" , "the" , "middle" 
"LOC:country" , "what" , "two" , "caribbean" 
"HUM:ind" , "who" , "told" , "all" 
"HUM:ind" , "who" , "followed" , "willy" 
"LOC:mount" , "what" , "continent" , "peak" 
"LOC:city" , "what" , "peruvian" , "city" 
"NUM:date" , "when" , "did" , "french" 
"NUM:count" , "how" , "many" , "men" 
"HUM:ind" , "what" , "name" , "does" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:country" , "what" , "nationality" , "is" 
"HUM:ind" , "who" , "played" , "the" 
"HUM:ind" , "what" , "president" , "once" 
"HUM:ind" , "who" , "made" , "the" 
"HUM:ind" , "who" , "used" , "as" 
"NUM:period" , "how" , "long" , "do" 
"LOC:other" , "what" , "ocean" , "surrounds" 
"LOC:country" , "what" , "south" , "american" 
"NUM:count" , "how" , "many" , "cullions" 
"HUM:ind" , "what" , "painter" , "popularized" 
"HUM:ind" , "who" , "played" , "lucas" 
"LOC:other" , "what" , "colorful" , "sea" 
"HUM:ind" , "who" , "was" , "the" 
"LOC:other" , "on" , "what" , "continent" 
"HUM:ind" , "who" , "was" , "the" 
"HUM:ind" , "what" , "part" , "did" 
"NUM:date" , "when" , "was" , "microsoft" 
"NUM:date" , "when" , "did" , "president" 
"LOC:other" , "what" , "is" , "the" 
"LOC:state" , "what" , "state" , "is" 
"HUM:ind" , "who" , "is" , "the" 
"LOC:state" , "what" , "are" , "all" 
"LOC:other" , "what" , "does" , "the" 
"LOC:state" , "what" , "state" , "did" 
"NUM:count" , "how" , "many" , "soldiers" 
"NUM:count" , "how" , "many" , "propellers" 
"HUM:ind" , "who" , "died" , "with" 
"HUM:ind" , "what" , "was" , "the" 
"HUM:ind" , "who" , "won" , "the" 
"LOC:other" , "where" , "is" , "south" 
"LOC:country" , "what" , "country" , "has" 
"LOC:state" , "what" , "two" , "states" 
"NUM:date" , "in" , "what" , "year" 
"NUM:date" , "what" , "year" , "was" 
"NUM:date" , "when" , "did" , "the" 
"NUM:money" , "how" , "much" , "did" 
"HUM:ind" , "what" , "argentine" , "revolutionary" 
"LOC:other" , "what" , "botanical" , "marvel" 
"HUM:ind" , "what" , "famous" , "comic" 
"NUM:count" , "how" , "many" , "john" 
"NUM:date" , "when" , "did" , "communist" 
"HUM:ind" , "what" , "has" , "been" 
"NUM:count" , "how" , "many" , "cherubs" 
"NUM:count" , "how" , "many" , "people" 
"LOC:country" , "what" , "european" , "country" 
"HUM:ind" , "what" , "english" , "explorer" 
"LOC:country" , "what" , "country" , "is" 
"NUM:date" , "when" , "did" , "charles" 
"NUM:count" , "how" , "many" , "athletes" 
"LOC:other" , "what" , "is" , "the" 
"LOC:other" , "where" , "can" , "i" 
"LOC:city" , "in" , "what" , "city" 
"NUM:temp" , "what" , "is" , "the" 
"NUM:temp" , "what" , "is" , "the" 
