@relation answerExp5
@attribute AnswerType STRING
@attribute FirstWord STRING
@attribute SecondWord STRING
@attribute ThirdWord STRING
@attribute FourthWord STRING
@data
"NUM:count" , "how" , "many" , "countries" , "watch" 
"NUM:code" , "what" , "is" , "the" , "airport" 
"LOC:other" , "where" , "did" , "the" , "real" 
"NUM:count" , "how" , "many" , "eyes" , "does" 
"HUM:ind" , "who" , "was" , "the" , "second" 
"LOC:other" , "where" , "did" , "dikembe" , "mutombo" 
"HUM:ind" , "what" , "author" , "was" , "appointed" 
"LOC:other" , "what" , "body" , "of" , "water" 
"HUM:ind" , "who" , "is" , "westview" , "high" 
"LOC:other" , "what" , "is" , "mark" , "mcgwire" 
"NUM:count" , "how" , "many" , "maids" , "were" 
"LOC:city" , "the" , "kentucky" , "horse" , "park" 
"NUM:date" , "what" , "geological" , "time" , "do" 
"LOC:other" , "where" , "is" , "the" , "massive" 
"LOC:other" , "where" , "is" , "microsoft" , "corporate" 
"NUM:date" , "when" , "was" , "china" , "first" 
"HUM:ind" , "what" , "singer" , "hit" , "song" 
"NUM:money" , "how" , "much" , "can" , "a" 
"LOC:other" , "what" , "asian" , "gulf" , "were" 
"HUM:ind" , "what" , "was" , "mao" , "the" 
"NUM:date" , "when" , "is" , "dick" , "clark" 
"HUM:ind" , "who" , "is" , "the" , "director" 
"HUM:ind" , "what" , "character" , "narrates" , "treasure" 
"HUM:ind" , "who" , "starred" , "with" , "charlie" 
"NUM:code" , "what" , "seven" , "digits" , "follow" 
"HUM:ind" , "what" , "character" , "is" , "elected" 
"HUM:ind" , "whom" , "does" , "uncle" , "duke" 
"HUM:ind" , "when" , "called" , "upon" , "to" 
"NUM:date" , "when" , "was" , "the" , "invented" 
"HUM:ind" , "what" , "relative" , "of" , "leo" 
"NUM:count" , "how" , "many" , "cards" , "is" 
"HUM:ind" , "who" , "was" , "the" , "second" 
"HUM:ind" , "who" , "is" , "the" , "director" 
"LOC:other" , "what" , "is" , "the" , "homelite" 
"NUM:period" , "how" , "old" , "was" , "stevie" 
"HUM:ind" , "who" , "won" , "two" , "gold" 
"NUM:date" , "what" , "year" , "was" , "the" 
"NUM:ord" , "where" , "does" , "the" , "rank" 
"LOC:other" , "what" , "are" , "the" , "names" 
"LOC:mount" , "name" , "the" , "highest" , "mountain" 
"LOC:other" , "what" , "island" , "is" , "home" 
"LOC:other" , "where" , "was" , "pythagoras" , "born" 
"NUM:money" , "what" , "is" , "the" , "price" 
"HUM:ind" , "who" , "are" , "the" , "top" 
"HUM:ind" , "who" , "is" , "the" , "leader" 
"LOC:city" , "what" , "is" , "the" , "capital" 
"LOC:other" , "what" , "is" , "the" , "greatest" 
"NUM:count" , "what" , "is" , "the" , "population" 
"HUM:ind" , "who" , "were" , "the" , "head" 
"HUM:ind" , "who" , "portrayed" , "prewett" , "in" 
"NUM:count" , "how" , "many" , "people" , "live" 
"NUM:dist" , "how" , "high" , "must" , "a" 
"HUM:ind" , "what" , "scottish" , "poet" , "penned" 
"HUM:ind" , "what" , "is" , "the" , "name" 
"LOC:other" , "what" , "ocean" , "surrounds" , "the" 
"HUM:ind" , "what" , "famous" , "communist" , "leader" 
"LOC:city" , "what" , "are" , "the" , "capital" 
"NUM:count" , "how" , "many" , "mines" , "can" 
"NUM:count" , "how" , "many" , "gallons" , "of" 
"HUM:ind" , "who" , "was" , "the" , "first" 
"NUM:count" , "how" , "many" , "copies" , "of" 
"HUM:ind" , "who" , "awarded" , "the" , "flying" 
"LOC:city" , "in" , "sinclair" , "lewis" , "main" 
"LOC:city" , "what" , "is" , "the" , "largest" 
"HUM:ind" , "what" , "future" , "deer" , "hunter" 
"LOC:other" , "where" , "can" , "i" , "get" 
"LOC:country" , "what" , "are" , "the" , "five" 
"LOC:other" , "where" , "is" , "mccarren" , "airport" 
"HUM:ind" , "what" , "are" , "the" , "top" 
"NUM:count" , "how" , "many" , "tiles" , "did" 
"NUM:count" , "how" , "many" , "teaspoons" , "make" 
"HUM:ind" , "who" , "was" , "the" , "lyricist" 
"HUM:ind" , "who" , "was" , "the" , "lawyer" 
"HUM:ind" , "who" , "was" , "the" , "president" 
"HUM:ind" , "name" , "dick" , "tracy" , "two" 
"NUM:perc" , "what" , "fraction" , "of" , "a" 
"NUM:money" , "how" , "much" , "will" , "gas" 
"HUM:ind" , "who" , "gave" , "king" , "arthur" 
"LOC:state" , "what" , "state" , "in" , "the" 
"HUM:ind" , "who" , "became" , "president" , "of" 
"HUM:ind" , "who" , "wrote" , "the" , "scarlet" 
"HUM:ind" , "who" , "did" , "sara" , "jane" 
"NUM:count" , "how" , "many" , "dots" , "make" 
"HUM:ind" , "which" , "king" , "signed" , "the" 
"HUM:ind" , "name" , "the" , "child" , "left" 
"NUM:count" , "how" , "many" , "zip" , "codes" 
"NUM:period" , "how" , "long" , "does" , "it" 
"NUM:count" , "how" , "many" , "people" , "own" 
"LOC:other" , "what" , "web" , "sites" , "are" 
"NUM:period" , "how" , "long" , "does" , "it" 
"NUM:count" , "how" , "many" , "colors" , "are" 
"HUM:ind" , "what" , "was" , "darth" , "vader" 
"HUM:ind" , "what" , "british" , "female" , "pop" 
"LOC:other" , "where" , "is" , "mccarren" , "airport" 
"LOC:other" , "what" , "part" , "of" , "britain" 
"NUM:count" , "how" , "many" , "marx" , "brothers" 
"NUM:dist" , "how" , "tall" , "is" , "the" 
"LOC:country" , "what" , "country" , "is" , "proud" 
"NUM:date" , "when" , "was" , "babe" , "ruth" 
"HUM:ind" , "who" , "portrayed" , "field" , "marshal" 
"LOC:other" , "what" , "direction" , "do" , "most" 
"NUM:count" , "how" , "many" , "beanie" , "baby" 
"LOC:other" , "where" , "are" , "diamonds" , "mined" 
"NUM:money" , "how" , "much" , "money" , "did" 
"HUM:ind" , "who" , "makes" , "the" , "bra" 
"HUM:ind" , "who" , "is" , "archie" , "bunker" 
"HUM:ind" , "what" , "president" , "became" , "chief" 
"NUM:count" , "how" , "many" , "innings" , "constitute" 
"LOC:city" , "what" , "city" , "has" , "a" 
"LOC:state" , "what" , "state" , "boasts" , "leif" 
"NUM:count" , "how" , "many" , "flavors" , "does" 
"HUM:ind" , "who" , "was" , "chief" , "engineer" 
"HUM:ind" , "what" , "mayor" , "made" , "so" 
"NUM:count" , "how" , "much" , "in" , "miles" 
"NUM:date" , "when" , "was" , "beethoven" , "born" 
"HUM:ind" , "who" , "is" , "the" , "most" 
"HUM:ind" , "what" , "detective" , "lives" , "on" 
"LOC:other" , "where" , "did" , "the" , "ukulele" 
"HUM:ind" , "rotary" , "engines" , "used" , "to" 
"HUM:ind" , "who" , "portrayed" , "the" , "title" 
"LOC:other" , "what" , "is" , "the" , "name" 
"HUM:ind" , "who" , "was" , "the" , "first" 
"HUM:ind" , "who" , "is" , "the" , "president" 
"LOC:country" , "what" , "two" , "countries" , "is" 
"NUM:period" , "how" , "long" , "ago" , "was" 
"LOC:mount" , "what" , "are" , "the" , "four" 
"NUM:other" , "what" , "is" , "the" , "size" 
"HUM:ind" , "who" , "starred" , "in" , "the" 
"NUM:count" , "how" , "many" , "different" , "kinds" 
"HUM:ind" , "what" , "actor" , "who" , "had" 
"LOC:other" , "what" , "is" , "the" , "homelite" 
"NUM:code" , "what" , "is" , "columbia" , "tristar" 
"LOC:other" , "where" , "was" , "tesla" , "born" 
"HUM:ind" , "who" , "shot" , "lee" , "harvey" 
"NUM:date" , "when" , "did" , "jaco" , "pastorius" 
"LOC:other" , "what" , "the" , "most" , "common" 
"LOC:other" , "what" , "are" , "the" , "top" 
"HUM:ind" , "who" , "portrayed" , "renaud" , "in" 
"LOC:country" , "what" , "country" , "has" , "problems" 
"LOC:other" , "what" , "planet" , "did" , "percival" 
"NUM:count" , "how" , "often" , "are" , "brain" 
"NUM:money" , "how" , "much" , "did" , "mercury" 
"LOC:country" , "what" , "country" , "contains" , "the" 
"NUM:count" , "what" , "the" , "american" , "dollar" 
"NUM:date" , "what" , "year" , "did" , "charles" 
"NUM:date" , "when" , "did" , "the" , "last" 
"HUM:ind" , "what" , "famed" , "clown" , "appeared" 
"NUM:count" , "how" , "many" , "people" , "died" 
"LOC:city" , "what" , "southern" , "california" , "town" 
"NUM:count" , "how" , "many" , "colors" , "are" 
"LOC:other" , "what" , "is" , "the" , "habitat" 
"LOC:city" , "what" , "city" , "the" , "kickoff" 
"NUM:money" , "what" , "is" , "the" , "average" 
"LOC:other" , "where" , "is" , "the" , "largest" 
"HUM:ind" , "who" , "is" , "currently" , "the" 
"NUM:count" , "how" , "many" , "endangered" , "species" 
"LOC:city" , "which" , "large" , "city" , "had" 
"HUM:ind" , "who" , "was" , "the" , "bandleader" 
"NUM:date" , "when" , "was" , "the" , "last" 
"HUM:ind" , "what" , "hockey" , "player" , "did" 
"HUM:ind" , "what" , "president" , "was" , "buried" 
"NUM:money" , "how" , "much" , "did" , "the" 
"LOC:country" , "what" , "country" , "was" , "general" 
"NUM:other" , "what" , "is" , "the" , "latitude" 
"NUM:count" , "how" , "many" , "head" , "injuries" 
"NUM:count" , "a" , "normal" , "human" , "pregnancy" 
"HUM:ind" , "who" , "domesticated" , "the" , "wild" 
"LOC:country" , "what" , "country" , "does" , "ileana" 
"LOC:country" , "what" , "two" , "european" , "countries" 
"HUM:ind" , "what" , "was" , "the" , "name" 
"HUM:ind" , "name" , "the" , "designer" , "of" 
"HUM:ind" , "who" , "is" , "olive" , "oyl" 
"HUM:ind" , "what" , "king" , "boycotted" , "prince" 
"HUM:ind" , "what" , "was" , "the" , "nickname" 
"LOC:other" , "where" , "is" , "the" , "taj" 
"LOC:other" , "in" , "the" , "papal" , "court" 
"NUM:date" , "what" , "is" , "the" , "first" 
"LOC:city" , "what" , "capital" , "is" , "built" 
"NUM:count" , "how" , "many" , "of" , "them" 
"LOC:other" , "what" , "famed" , "wall" , "supports" 
"HUM:ind" , "who" , "portrayed" , "fatman" , "in" 
"LOC:other" , "where" , "are" , "good" , "science" 
"HUM:ind" , "what" , "woman" , "was" , "time" 
"HUM:ind" , "who" , "wrote" , "the" , "ugly" 
"HUM:ind" , "who" , "designed" , "london" , "bridge" 
"NUM:count" , "how" , "many" , "miles" , "are" 
"NUM:count" , "how" , "many" , "flavors" , "of" 
"LOC:other" , "where" , "are" , "the" , "busiest" 
"NUM:count" , "how" , "many" , "freckles" , "does" 
"HUM:ind" , "who" , "was" , "considered" , "to" 
"NUM:dist" , "how" , "tall" , "was" , "the" 
"NUM:other" , "what" , "is" , "the" , "population" 
"LOC:other" , "where" , "was" , "the" , "largest" 
"NUM:money" , "how" , "much" , "did" , "alaska" 
"NUM:count" , "how" , "many" , "events" , "make" 
"LOC:other" , "what" , "were" , "the" , "first" 
"HUM:ind" , "who" , "succeeded" , "nikita" , "khrushchev" 
"HUM:ind" , "who" , "was" , "chosen" , "to" 
"HUM:ind" , "name" , "of" , "the" , "lady" 
"NUM:count" , "how" , "many" , "bails" , "are" 
"LOC:city" , "what" , "city" , "was" , "martin" 
"HUM:ind" , "what" , "celebrity" , "couple" , "when" 
"HUM:ind" , "who" , "said" , "what" , "contemptible" 
"LOC:city" , "what" , "is" , "the" , "capital" 
"NUM:count" , "how" , "many" , "letters" , "appear" 
"LOC:city" , "what" , "were" , "the" , "first" 
"NUM:money" , "what" , "was" , "the" , "minimum" 
"LOC:country" , "what" , "country" , "is" , "the" 
"NUM:date" , "when" , "is" , "the" , "jimmy" 
"LOC:country" , "what" , "european" , "country" , "abandoned" 
"HUM:ind" , "who" , "was" , "the" , "president" 
"NUM:money" , "how" , "much" , "did" , "varian" 
"NUM:count" , "how" , "many" , "people" , "hike" 
"HUM:ind" , "who" , "played" , "maria" , "in" 
"HUM:ind" , "who" , "bestowed" , "great" , "power" 
"LOC:country" , "what" , "nationality" , "is" , "a" 
"HUM:ind" , "what" , "is" , "the" , "most" 
"HUM:ind" , "who" , "was" , "the" , "accused" 
"LOC:other" , "what" , "is" , "the" , "oldest" 
"NUM:count" , "how" , "many" , "people" , "died" 
"NUM:date" , "what" , "is" , "president" , "nixon" 
"NUM:count" , "how" , "many" , "people" , "died" 
"NUM:date" , "what" , "year" , "did" , "montana" 
"NUM:date" , "when" , "was" , "the" , "ussr" 
"LOC:city" , "what" , "japanese" , "city" , "was" 
"HUM:ind" , "who" , "did" , "the" , "seven" 
"HUM:ind" , "what" , "the" , "name" , "of" 
"LOC:other" , "where" , "is" , "one" , "corpus" 
"HUM:ind" , "who" , "did" , "napolean" , "defeat" 
"HUM:ind" , "what" , "british" , "prime" , "minister" 
"NUM:count" , "how" , "many" , "objects" , "orbit" 
"LOC:city" , "what" , "the" , "oldest" , "capital" 
"LOC:other" , "what" , "is" , "the" , "location" 
"NUM:count" , "how" , "many" , "muscles" , "does" 
"NUM:period" , "how" , "long" , "do" , "you" 
"HUM:ind" , "what" , "was" , "the" , "name" 
"HUM:ind" , "name" , "of" , "heroine" , "in" 
"NUM:volsize" , "how" , "big" , "is" , "the" 
"LOC:country" , "jackson" , "pollock" , "was" , "a" 
"HUM:ind" , "who" , "wrote" , "the" , "godfather" 
"NUM:other" , "what" , "is" , "the" , "frequency" 
"LOC:other" , "what" , "island" , "was" , "the" 
"HUM:ind" , "which" , "of" , "the" , "following" 
"HUM:ind" , "what" , "temperance" , "advocate" , "wielded" 
"NUM:count" , "how" , "many" , "islands" , "does" 
"LOC:country" , "what" , "the" , "most" , "powerful" 
"HUM:ind" , "who" , "led" , "the" , "normans" 
"NUM:perc" , "what" , "percentage" , "of" , "the" 
"HUM:ind" , "what" , "the" , "name" , "of" 
"HUM:ind" , "who" , "invented" , "the" , "horoscope" 
"HUM:ind" , "what" , "king" , "was" , "forced" 
"NUM:count" , "how" , "many" , "electoral" , "college" 
"HUM:ind" , "what" , "were" , "babe" , "ruth" 
"NUM:count" , "how" , "many" , "bottles" , "of" 
"LOC:other" , "where" , "do" , "lobsters" , "like" 
"HUM:ind" , "who" , "was" , "the" , "first" 
"NUM:date" , "when" , "was" , "the" , "big" 
"HUM:ind" , "who" , "wrote" , "the" , "trilogy" 
"NUM:count" , "how" , "many" , "hours" , "of" 
"HUM:ind" , "what" , "is" , "alice" , "cooper" 
"LOC:city" , "what" , "two" , "cities" , "usually" 
"NUM:count" , "how" , "many" , "times" , "does" 
"HUM:ind" , "name" , "the" , "person" , "who" 
"HUM:ind" , "what" , "killed" , "alexander" , "hamilton" 
"NUM:temp" , "what" , "the" , "fahrenheit" , "equivalent" 
"NUM:count" , "how" , "many" , "muscles" , "does" 
"HUM:ind" , "who" , "wrote" , "much" , "ado" 
"LOC:other" , "where" , "can" , "i" , "get" 
"HUM:ind" , "what" , "louisiana" , "senator" , "won" 
"HUM:ind" , "who" , "won" , "oscars" , "for" 
"HUM:ind" , "what" , "writer" , "is" , "famous" 
"HUM:ind" , "who" , "the" , "lead" , "singer" 
"HUM:ind" , "in" , "dana" , "two" , "years" 
"HUM:ind" , "who" , "plays" , "the" , "cop" 
"NUM:count" , "how" , "many" , "characters" , "makes" 
"NUM:money" , "what" , "was" , "the" , "annual" 
"HUM:ind" , "who" , "created" , "billy" , "pilgrim" 
"LOC:country" , "what" , "country" , "saw" , "the" 
"HUM:ind" , "who" , "is" , "the" , "richest" 
"LOC:other" , "where" , "can" , "i" , "take" 
"LOC:other" , "what" , "lake" , "in" , "scotland" 
"HUM:ind" , "who" , "were" , "the" , "oscar" 
"HUM:ind" , "who" , "wrote" , "the" , "book" 
"HUM:ind" , "who" , "would" , "you" , "use" 
"LOC:other" , "what" , "famed" , "library" , "can" 
"LOC:other" , "where" , "can" , "i" , "get" 
"LOC:city" , "what" , "north" , "american" , "city" 
"HUM:ind" , "what" , "radio" , "tv" , "and" 
"LOC:other" , "where" , "is" , "it" , "planned" 
"NUM:period" , "what" , "is" , "maurizio" , "pellegrin" 
"NUM:count" , "how" , "many" , "thousands" , "of" 
"HUM:ind" , "name" , "the" , "senate" , "majority" 
"HUM:ind" , "what" , "female" , "suspect" , "in" 
"NUM:count" , "about" , "how" , "many" , "americans" 
"NUM:other" , "what" , "is" , "the" , "chemical" 
"LOC:other" , "what" , "is" , "the" , "oldest" 
"HUM:ind" , "what" , "member" , "of" , "the" 
"LOC:country" , "what" , "country" , "are" , "you" 
"HUM:ind" , "what" , "ordered" , "the" , "closing" 
"LOC:city" , "what" , "is" , "the" , "capital" 
"LOC:country" , "what" , "is" , "a" , "country" 
"LOC:country" , "what" , "countries" , "earn" , "the" 
"LOC:city" , "which" , "city" , "in" , "china" 
"NUM:date" , "when" , "are" , "the" , "oscars" 
"HUM:ind" , "who" , "was" , "the" , "prophet" 
"HUM:ind" , "what" , "is" , "the" , "most" 
"HUM:ind" , "who" , "was" , "the" , "oldest" 
"NUM:date" , "when" , "was" , "dubai" , "first" 
"HUM:ind" , "who" , "is" , "the" , "prophet" 
"HUM:ind" , "who" , "portrayed" , "maggio" , "in" 
"LOC:other" , "where" , "are" , "zebras" , "most" 
"NUM:perc" , "what" , "are" , "the" , "odds" 
"LOC:other" , "what" , "is" , "the" , "best" 
"HUM:ind" , "name" , "the" , "cartoon" , "genie" 
"NUM:money" , "what" , "is" , "the" , "amount" 
"LOC:other" , "what" , "is" , "the" , "web" 
"NUM:volsize" , "how" , "big" , "is" , "the" 
"NUM:date" , "when" , "did" , "the" , "original" 
"NUM:count" , "how" , "many" , "languages" , "are" 
"HUM:ind" , "who" , "were" , "the" , "only" 
"HUM:ind" , "which" , "member" , "of" , "charlie" 
"LOC:other" , "what" , "river" , "flows" , "past" 
"HUM:ind" , "what" , "comedian" , "was" , "the" 
"LOC:other" , "where" , "do" , "you" , "find" 
"HUM:ind" , "who" , "loved" , "flash" , "gordon" 
"LOC:other" , "where" , "can" , "i" , "get" 
"NUM:count" , "how" , "many" , "inches" , "over" 
"HUM:ind" , "who" , "the" , "only" , "president" 
"NUM:money" , "how" , "much" , "could" , "you" 
"HUM:ind" , "whose" , "singing" , "voice" , "was" 
"NUM:money" , "what" , "is" , "the" , "mean" 
"LOC:city" , "what" , "north" , "american" , "city" 
"LOC:other" , "what" , "is" , "the" , "largest" 
"LOC:other" , "where" , "did" , "gulliver" , "find" 
"NUM:count" , "how" , "much" , "stronger" , "is" 
"NUM:money" , "how" , "much" , "do" , "tuberculosis" 
"HUM:ind" , "president" , "bush" , "compared" , "saddam" 
"HUM:ind" , "what" , "tv" , "comedian" , "worked" 
"HUM:ind" , "who" , "created" , "the" , "character" 
"LOC:other" , "where" , "did" , "the" , "japanese" 
"NUM:count" , "how" , "many" , "rows" , "of" 
"HUM:ind" , "what" , "british" , "general" , "surrendered" 
"NUM:count" , "what" , "is" , "the" , "world" 
"LOC:city" , "what" , "city" , "would" , "you" 
"HUM:ind" , "what" , "artist" , "studio" , "was" 
"LOC:other" , "what" , "is" , "the" , "name" 
"NUM:count" , "how" , "many" , "words" , "are" 
"LOC:other" , "where" , "is" , "there" , "information" 
"NUM:count" , "how" , "many" , "members" , "of" 
"HUM:ind" , "who" , "wrote" , "the" , "song" 
"NUM:date" , "what" , "is" , "the" , "average" 
"NUM:count" , "how" , "many" , "characters" , "are" 
"HUM:ind" , "who" , "wrote" , "the" , "collector" 
"HUM:ind" , "who" , "was" , "samuel" , "johnsons" 
"HUM:ind" , "what" , "kind" , "of" , "women" 
"NUM:count" , "how" , "many" , "hummingbird" , "eggs" 
"HUM:ind" , "who" , "wrote" , "the" , "bestselling" 
"HUM:ind" , "who" , "played" , "the" , "father" 
"NUM:period" , "what" , "is" , "the" , "gestation" 
"LOC:other" , "where" , "did" , "the" , "name" 
"NUM:period" , "how" , "long" , "does" , "the" 
"LOC:state" , "what" , "states" , "do" , "not" 
"LOC:city" , "what" , "city" , "has" , "the" 
"LOC:country" , "name" , "the" , "country" , "of" 
"NUM:other" , "what" , "men" , "par" , "on" 
"NUM:count" , "how" , "many" , "countries" , "are" 
"LOC:other" , "where" , "does" , "most" , "of" 
"HUM:ind" , "who" , "are" , "the" , "top" 
"NUM:count" , "how" , "many" , "yards" , "are" 
"HUM:ind" , "what" , "actor" , "was" , "the" 
"NUM:date" , "when" , "was" , "the" , "first" 
"LOC:country" , "what" , "country" , "boasts" , "cawdor" 
"LOC:country" , "what" , "country" , "is" , "mount" 
"LOC:country" , "which" , "country" , "is" , "the" 
"HUM:ind" , "name" , "the" , "four" , "horsemen" 
"NUM:count" , "how" , "many" , "watts" , "make" 
"HUM:ind" , "what" , "female" , "faith" , "healer" 
"LOC:other" , "where" , "did" , "king" , "francis" 
"HUM:ind" , "what" , "famous" , "team" , "did" 
"NUM:count" , "how" , "many" , "times" , "has" 
"NUM:money" , "what" , "are" , "bottle" , "caps" 
"LOC:other" , "where" , "can" , "i" , "find" 
"HUM:ind" , "who" , "tramped" , "through" , "florida" 
"NUM:date" , "in" , "what" , "day" , "of" 
"NUM:count" , "how" , "many" , "american" , "soldiers" 
"NUM:count" , "how" , "many" , "feet" , "more" 
"NUM:period" , "how" , "long" , "ago" , "did" 
"NUM:money" , "how" , "much" , "did" , "lucy" 
"HUM:ind" , "who" , "followed" , "up" , "his" 
"NUM:date" , "when" , "was" , "the" , "parthenon" 
"NUM:period" , "how" , "long" , "does" , "a" 
"LOC:state" , "what" , "state" , "comes" , "last" 
"NUM:count" , "how" , "many" , "mountains" , "have" 
"NUM:other" , "what" , "are" , "the" , "unemployment" 
"HUM:ind" , "who" , "is" , "the" , "one" 
"HUM:ind" , "what" , "two" , "presidents" , "of" 
"HUM:ind" , "which" , "of" , "the" , "seven" 
"HUM:ind" , "what" , "professional" , "cricketer" , "son" 
"NUM:count" , "how" , "many" , "inches" , "apart" 
"NUM:count" , "how" , "many" , "miles" , "of" 
"LOC:state" , "what" , "state" , "includes" , "the" 
"HUM:ind" , "what" , "english" , "playwright" , "penned" 
"NUM:dist" , "how" , "deep" , "is" , "a" 
"HUM:ind" , "what" , "was" , "fred" , "astaire" 
"NUM:count" , "what" , "is" , "the" , "highest" 
"HUM:ind" , "what" , "heavyweight" , "boxer" , "was" 
"NUM:count" , "how" , "many" , "quarts" , "of" 
"LOC:other" , "what" , "london" , "street" , "claims" 
"NUM:period" , "how" , "old" , "is" , "the" 
"NUM:date" , "when" , "does" , "the" , "bible" 
"LOC:country" , "what" , "bordering" , "country" , "is" 
"LOC:country" , "what" , "nation" , "boarders" , "mozambique" 
"NUM:date" , "the" , "olympic" , "games" , "in" 
"HUM:ind" , "what" , "tv" , "host" , "lends" 
"NUM:count" , "how" , "many" , "people" , "die" 
"HUM:ind" , "who" , "invented" , "the" , "electric" 
"LOC:city" , "what" , "is" , "the" , "capital" 
"LOC:country" , "what" , "country" , "comes" , "last" 
"NUM:temp" , "how" , "hot" , "should" , "the" 
"LOC:country" , "what" , "country" , "is" , "the" 
"HUM:ind" , "who" , "is" , "the" , "president" 
"LOC:city" , "what" , "city" , "is" , "the" 
"LOC:other" , "where" , "did" , "hillary" , "clinton" 
"HUM:ind" , "what" , "american" , "naval" , "officer" 
"HUM:ind" , "who" , "gave" , "us" , "the" 
"HUM:ind" , "who" , "wrote" , "the" , "secret" 
"HUM:ind" , "who" , "is" , "the" , "head" 
"NUM:count" , "how" , "many" , "people" , "does" 
"NUM:count" , "how" , "much" , "calcium" , "should" 
"HUM:ind" , "what" , "is" , "the" , "most" 
"HUM:ind" , "who" , "moderated" , "the" , "first" 
"HUM:ind" , "who" , "portrayed" , "george" , "cohan" 
"NUM:date" , "when" , "was" , "nostradamus" , "born" 
"HUM:ind" , "who" , "the" , "only" , "president" 
"LOC:country" , "what" , "is" , "the" , "country" 
"NUM:count" , "what" , "is" , "the" , "population" 
"LOC:country" , "what" , "country" , "has" , "the" 
"HUM:ind" , "who" , "invented" , "the" , "muppets" 
"LOC:other" , "what" , "sea" , "is" , "bombay" 
"HUM:ind" , "what" , "fool" , "is" , "not" 
"LOC:other" , "where" , "in" , "the" , "americas" 
"NUM:dist" , "how" , "tall" , "was" , "the" 
"LOC:city" , "what" , "city" , "is" , "known" 
"LOC:country" , "what" , "countries" , "have" , "the" 
"NUM:count" , "how" , "many" , "miles" , "is" 
"NUM:volsize" , "how" , "big" , "is" , "the" 
"HUM:ind" , "what" , "monarch" , "signed" , "the" 
"NUM:count" , "how" , "many" , "sides" , "does" 
"LOC:other" , "where" , "are" , "there" , "aborigines" 
"LOC:other" , "on" , "what" , "river" , "is" 
"LOC:other" , "where" , "on" , "the" , "web" 
"LOC:other" , "where" , "were" , "the" , "summer" 
"LOC:other" , "what" , "cathedral" , "was" , "thomas" 
"LOC:city" , "the" , "kentucky" , "horse" , "park" 
"NUM:period" , "how" , "old" , "was" , "sir" 
"LOC:other" , "where" , "in" , "a" , "tree" 
"LOC:other" , "what" , "strait" , "links" , "the" 
"LOC:other" , "what" , "airport" , "is" , "on" 
"NUM:code" , "what" , "seven" , "digits" , "follow" 
"LOC:city" , "what" , "city" , "airport" , "is" 
"HUM:ind" , "what" , "pope" , "inaugurated" , "vatican" 
"NUM:count" , "how" , "many" , "times" , "more" 
"NUM:count" , "how" , "many" , "names" , "are" 
"HUM:ind" , "what" , "king" , "is" , "satirized" 
"LOC:state" , "what" , "is" , "the" , "nickname" 
"NUM:date" , "when" , "was" , "the" , "first" 
"HUM:ind" , "what" , "pope" , "inaugurated" , "vatican" 
"HUM:ind" , "what" , "director" , "made" , "one" 
"NUM:date" , "when" , "did" , "swimming" , "become" 
"HUM:ind" , "which" , "presidents" , "of" , "the" 
"HUM:ind" , "who" , "was" , "the" , "tallest" 
"LOC:other" , "what" , "is" , "the" , "largest" 
"HUM:ind" , "what" , "character" , "in" , "the" 
"HUM:ind" , "what" , "comedienne" , "calls" , "her" 
"NUM:count" , "how" , "many" , "gallons" , "of" 
"HUM:ind" , "what" , "president" , "also" , "became" 
"NUM:date" , "when" , "does" , "menstruation" , "begin" 
"LOC:other" , "where" , "did" , "makeup" , "originate" 
"NUM:dist" , "how" , "deep" , "is" , "a" 
"LOC:state" , "what" , "state" , "is" , "mammoth" 
"HUM:ind" , "who" , "was" , "actress" , "june" 
"NUM:other" , "what" , "is" , "the" , "chromosome" 
"HUM:ind" , "who" , "was" , "the" , "star" 
"LOC:country" , "in" , "what" , "country" , "is" 
"HUM:ind" , "who" , "is" , "the" , "of" 
"LOC:other" , "where" , "is" , "erykah" , "badu" 
"LOC:other" , "where" , "can" , "i" , "buy" 
"NUM:period" , "how" , "old" , "was" , "george" 
"NUM:count" , "how" , "many" , "blacks" , "served" 
"HUM:ind" , "what" , "were" , "the" , "last" 
"LOC:other" , "what" , "is" , "the" , "address" 
"HUM:ind" , "what" , "president" , "had" , "never" 
"HUM:ind" , "who" , "is" , "the" , "richest" 
"NUM:count" , "how" , "much" , "time" , "does" 
"NUM:dist" , "how" , "deep" , "is" , "a" 
"NUM:date" , "when" , "did" , "the" , "use" 
"NUM:count" , "how" , "many" , "people" , "visit" 
"LOC:other" , "what" , "planet" , "gave" , "bith" 
"NUM:date" , "what" , "month" , "of" , "the" 
"HUM:ind" , "who" , "is" , "buried" , "in" 
"LOC:country" , "what" , "is" , "the" , "most" 
"NUM:perc" , "what" , "is" , "the" , "current" 
"NUM:date" , "when" , "was" , "the" , "first" 
"NUM:speed" , "how" , "fast" , "can" , "a" 
"HUM:ind" , "what" , "famous" , "actress" , "made" 
"NUM:money" , "how" , "much" , "did" , "a" 
"LOC:other" , "where" , "is" , "the" , "group" 
"LOC:country" , "what" , "country" , "is" , "famous" 
"NUM:count" , "how" , "many" , "were" , "in" 
"NUM:period" , "how" , "long" , "should" , "you" 
"LOC:city" , "what" , "city" , "is" , "graced" 
"HUM:ind" , "what" , "is" , "michael" , "jackson" 
"HUM:ind" , "who" , "was" , "the" , "girl" 
"HUM:ind" , "what" , "creative" , "genius" , "said" 
"LOC:other" , "where" , "is" , "the" , "world" 
