@relation answerExp6
@attribute AnswerType STRING
@attribute FirstWord STRING
@attribute SecondWord STRING
@attribute ThirdWord STRING
@attribute FourthWord STRING
@data
"LOC:other" , "where" , "be" , "the" , "massive" 
"LOC:other" , "where" , "be" , "microsoft" , "corporate" 
"NUM:date" , "when" , "be" , "china" , "first" 
"HUM:ind" , "what" , "singer" , "hit" , "song" 
"NUM:money" , "how" , "much" , "can" , "a" 
"LOC:other" , "what" , "asian" , "gulf" , "be" 
"HUM:ind" , "what" , "be" , "mao" , "the" 
"NUM:date" , "when" , "be" , "dick" , "clark" 
"HUM:ind" , "who" , "be" , "the" , "director" 
"HUM:ind" , "what" , "character" , "narrate" , "treasure" 
"HUM:ind" , "who" , "star" , "with" , "charlie" 
"NUM:code" , "what" , "seven" , "digit" , "follow" 
"HUM:ind" , "what" , "character" , "be" , "elect" 
"HUM:ind" , "whom" , "do" , "uncle" , "duke" 
"HUM:ind" , "when" , "call" , "upon" , "to" 
"NUM:date" , "when" , "be" , "the" , "invent" 
"HUM:ind" , "what" , "relative" , "of" , "leo" 
"NUM:count" , "how" , "many" , "card" , "be" 
"HUM:ind" , "who" , "be" , "the" , "second" 
"HUM:ind" , "who" , "be" , "the" , "director" 
"LOC:other" , "what" , "be" , "the" , "homelite" 
"NUM:period" , "how" , "old" , "be" , "stevie" 
"HUM:ind" , "who" , "win" , "two" , "gold" 
"NUM:date" , "what" , "year" , "be" , "the" 
"NUM:ord" , "where" , "do" , "the" , "rank" 
"LOC:other" , "what" , "be" , "the" , "name" 
"LOC:mount" , "name" , "the" , "high" , "mountain" 
"LOC:other" , "what" , "island" , "be" , "home" 
"LOC:other" , "where" , "be" , "pythagoras" , "bear" 
"NUM:money" , "what" , "be" , "the" , "price" 
"HUM:ind" , "who" , "be" , "the" , "top" 
"HUM:ind" , "who" , "be" , "the" , "leader" 
"LOC:city" , "what" , "be" , "the" , "capital" 
"LOC:other" , "what" , "be" , "the" , "great" 
"NUM:count" , "what" , "be" , "the" , "population" 
"HUM:ind" , "who" , "be" , "the" , "head" 
"HUM:ind" , "who" , "portray" , "prewett" , "in" 
"NUM:count" , "how" , "many" , "people" , "live" 
"NUM:dist" , "how" , "high" , "must" , "a" 
"HUM:ind" , "what" , "scottish" , "poet" , "pen" 
"HUM:ind" , "what" , "be" , "the" , "name" 
"LOC:other" , "what" , "ocean" , "surround" , "the" 
"HUM:ind" , "what" , "famous" , "communist" , "leader" 
"LOC:city" , "what" , "be" , "the" , "capital" 
"NUM:count" , "how" , "many" , "mine" , "can" 
"NUM:count" , "how" , "many" , "gallon" , "of" 
"HUM:ind" , "who" , "be" , "the" , "first" 
"NUM:count" , "how" , "many" , "copy" , "of" 
"HUM:ind" , "who" , "award" , "the" , "fly" 
"LOC:city" , "in" , "sinclair" , "lewis" , "main" 
"LOC:city" , "what" , "be" , "the" , "large" 
"HUM:ind" , "what" , "future" , "deer" , "hunter" 
"LOC:other" , "where" , "can" , "i" , "get" 
"LOC:country" , "what" , "be" , "the" , "five" 
"LOC:other" , "where" , "be" , "mccarren" , "airport" 
"HUM:ind" , "what" , "be" , "the" , "top" 
"NUM:count" , "how" , "many" , "tile" , "do" 
"NUM:count" , "how" , "many" , "teaspoon" , "make" 
"HUM:ind" , "who" , "be" , "the" , "lyricist" 
"HUM:ind" , "who" , "be" , "the" , "lawyer" 
"HUM:ind" , "who" , "be" , "the" , "president" 
"HUM:ind" , "name" , "dick" , "tracy" , "two" 
"NUM:perc" , "what" , "fraction" , "of" , "a" 
"NUM:money" , "how" , "much" , "will" , "gas" 
"HUM:ind" , "who" , "give" , "king" , "arthur" 
"LOC:state" , "what" , "state" , "in" , "the" 
"HUM:ind" , "who" , "become" , "president" , "of" 
"HUM:ind" , "who" , "write" , "the" , "scarlet" 
"HUM:ind" , "who" , "do" , "sara" , "jane" 
"NUM:count" , "how" , "many" , "dot" , "make" 
"HUM:ind" , "which" , "king" , "sign" , "the" 
"HUM:ind" , "name" , "the" , "child" , "leave" 
"NUM:count" , "how" , "many" , "zip" , "code" 
"NUM:period" , "how" , "long" , "do" , "it" 
"NUM:count" , "how" , "many" , "people" , "own" 
"LOC:other" , "what" , "web" , "site" , "be" 
"NUM:period" , "how" , "long" , "do" , "it" 
"NUM:count" , "how" , "many" , "color" , "be" 
"HUM:ind" , "what" , "be" , "darth" , "vader" 
"HUM:ind" , "what" , "british" , "female" , "pop" 
"LOC:other" , "where" , "be" , "mccarren" , "airport" 
"LOC:other" , "what" , "part" , "of" , "britain" 
"NUM:count" , "how" , "many" , "marx" , "brother" 
"NUM:dist" , "how" , "tall" , "be" , "the" 
"LOC:country" , "what" , "country" , "be" , "proud" 
"NUM:date" , "when" , "be" , "babe" , "ruth" 
"HUM:ind" , "who" , "portray" , "field" , "marshal" 
"LOC:other" , "what" , "direction" , "do" , "most" 
"NUM:count" , "how" , "many" , "beanie" , "baby" 
"LOC:other" , "where" , "be" , "diamond" , "mine" 
"NUM:money" , "how" , "much" , "money" , "do" 
"HUM:ind" , "who" , "make" , "the" , "bra" 
"HUM:ind" , "who" , "be" , "archie" , "bunker" 
"HUM:ind" , "what" , "president" , "become" , "chief" 
"NUM:count" , "how" , "many" , "inning" , "constitute" 
"LOC:city" , "what" , "city" , "have" , "a" 
"LOC:state" , "what" , "state" , "boast" , "leif" 
"NUM:count" , "how" , "many" , "flavor" , "do" 
"HUM:ind" , "who" , "be" , "chief" , "engineer" 
"HUM:ind" , "what" , "mayor" , "make" , "so" 
"NUM:count" , "how" , "much" , "in" , "mile" 
"NUM:date" , "when" , "be" , "beethoven" , "born" 
"HUM:ind" , "who" , "be" , "the" , "most" 
"HUM:ind" , "what" , "detective" , "live" , "on" 
"LOC:other" , "where" , "do" , "the" , "ukulele" 
"HUM:ind" , "rotary" , "engine" , "use" , "to" 
"HUM:ind" , "who" , "portray" , "the" , "title" 
"LOC:other" , "what" , "be" , "the" , "name" 
"HUM:ind" , "who" , "be" , "the" , "first" 
"HUM:ind" , "who" , "be" , "the" , "president" 
"LOC:country" , "what" , "two" , "country" , "be" 
"NUM:period" , "how" , "long" , "ago" , "be" 
"LOC:mount" , "what" , "be" , "the" , "four" 
"NUM:other" , "what" , "be" , "the" , "size" 
"HUM:ind" , "who" , "star" , "in" , "the" 
"NUM:count" , "how" , "many" , "different" , "kind" 
"HUM:ind" , "what" , "actor" , "who" , "have" 
"LOC:other" , "what" , "be" , "the" , "homelite" 
"NUM:code" , "what" , "be" , "columbia" , "tristar" 
"LOC:other" , "where" , "be" , "tesla" , "bear" 
"HUM:ind" , "who" , "shoot" , "lee" , "harvey" 
"NUM:date" , "when" , "do" , "jaco" , "pastorius" 
"LOC:other" , "what" , "the" , "most" , "common" 
"LOC:other" , "what" , "be" , "the" , "top" 
"HUM:ind" , "who" , "portray" , "renaud" , "in" 
"LOC:country" , "what" , "country" , "have" , "problem" 
"LOC:other" , "what" , "planet" , "do" , "percival" 
"NUM:count" , "how" , "often" , "be" , "brain" 
"NUM:money" , "how" , "much" , "do" , "mercury" 
"LOC:country" , "what" , "country" , "contain" , "the" 
"NUM:count" , "what" , "the" , "american" , "dollar" 
"NUM:date" , "what" , "year" , "do" , "charles" 
"NUM:date" , "when" , "do" , "the" , "last" 
"HUM:ind" , "what" , "famed" , "clown" , "appear" 
"NUM:count" , "how" , "many" , "people" , "die" 
"LOC:city" , "what" , "southern" , "california" , "town" 
"NUM:count" , "how" , "many" , "color" , "be" 
"LOC:other" , "what" , "be" , "the" , "habitat" 
"LOC:city" , "what" , "city" , "the" , "kickoff" 
"NUM:money" , "what" , "be" , "the" , "average" 
"LOC:other" , "where" , "be" , "the" , "large" 
"HUM:ind" , "who" , "be" , "currently" , "the" 
"NUM:count" , "how" , "many" , "endanger" , "specie" 
"LOC:city" , "which" , "large" , "city" , "have" 
"HUM:ind" , "who" , "be" , "the" , "bandleader" 
"NUM:date" , "when" , "be" , "the" , "last" 
"HUM:ind" , "what" , "hockey" , "player" , "do" 
"HUM:ind" , "what" , "president" , "be" , "bury" 
"NUM:money" , "how" , "much" , "do" , "the" 
"LOC:country" , "what" , "country" , "be" , "general" 
"NUM:other" , "what" , "be" , "the" , "latitude" 
"NUM:count" , "how" , "many" , "head" , "injury" 
"NUM:count" , "a" , "normal" , "human" , "pregnancy" 
"HUM:ind" , "who" , "domesticate" , "the" , "wild" 
"LOC:country" , "what" , "country" , "do" , "ileana" 
"LOC:country" , "what" , "two" , "european" , "country" 
"HUM:ind" , "what" , "be" , "the" , "name" 
"HUM:ind" , "name" , "the" , "designer" , "of" 
"HUM:ind" , "who" , "be" , "olive" , "oyl" 
"HUM:ind" , "what" , "king" , "boycott" , "prince" 
"HUM:ind" , "what" , "be" , "the" , "nickname" 
"LOC:other" , "where" , "be" , "the" , "taj" 
"LOC:other" , "in" , "the" , "papal" , "court" 
"NUM:date" , "what" , "be" , "the" , "first" 
"LOC:city" , "what" , "capital" , "be" , "build" 
"NUM:count" , "how" , "many" , "of" , "them" 
"LOC:other" , "what" , "famed" , "wall" , "support" 
"HUM:ind" , "who" , "portray" , "fatman" , "in" 
"LOC:other" , "where" , "be" , "good" , "science" 
"HUM:ind" , "what" , "woman" , "be" , "time" 
"HUM:ind" , "who" , "write" , "the" , "ugly" 
"HUM:ind" , "who" , "design" , "london" , "bridge" 
"NUM:count" , "how" , "many" , "mile" , "be" 
"NUM:count" , "how" , "many" , "flavor" , "of" 
"LOC:other" , "where" , "be" , "the" , "busy" 
"NUM:count" , "how" , "many" , "freckle" , "do" 
"HUM:ind" , "who" , "be" , "consider" , "to" 
"NUM:dist" , "how" , "tall" , "be" , "the" 
"NUM:other" , "what" , "be" , "the" , "population" 
"LOC:other" , "where" , "be" , "the" , "large" 
"NUM:money" , "how" , "much" , "do" , "alaska" 
"NUM:count" , "how" , "many" , "event" , "make" 
"LOC:other" , "what" , "be" , "the" , "first" 
"HUM:ind" , "who" , "succeed" , "nikita" , "khrushchev" 
"HUM:ind" , "who" , "be" , "choose" , "to" 
"HUM:ind" , "name" , "of" , "the" , "lady" 
"NUM:count" , "how" , "many" , "bail" , "be" 
"LOC:city" , "what" , "city" , "be" , "martin" 
"HUM:ind" , "what" , "celebrity" , "couple" , "when" 
"HUM:ind" , "who" , "say" , "what" , "contemptible" 
"LOC:city" , "what" , "be" , "the" , "capital" 
"NUM:count" , "how" , "many" , "letter" , "appear" 
"LOC:city" , "what" , "be" , "the" , "first" 
"NUM:money" , "what" , "be" , "the" , "minimum" 
"LOC:country" , "what" , "country" , "be" , "the" 
"NUM:date" , "when" , "be" , "the" , "jimmy" 
"LOC:country" , "what" , "european" , "country" , "abandon" 
"HUM:ind" , "who" , "be" , "the" , "president" 
"NUM:money" , "how" , "much" , "do" , "varian" 
"NUM:count" , "how" , "many" , "people" , "hike" 
"HUM:ind" , "who" , "play" , "maria" , "in" 
"HUM:ind" , "who" , "bestow" , "great" , "power" 
"LOC:country" , "what" , "nationality" , "be" , "a" 
"HUM:ind" , "what" , "be" , "the" , "most" 
"HUM:ind" , "who" , "be" , "the" , "accuse" 
"LOC:other" , "what" , "be" , "the" , "old" 
"NUM:count" , "how" , "many" , "people" , "die" 
"NUM:date" , "what" , "be" , "president" , "nixon" 
"NUM:count" , "how" , "many" , "people" , "die" 
"NUM:date" , "what" , "year" , "do" , "montana" 
"NUM:date" , "when" , "be" , "the" , "ussr" 
"LOC:city" , "what" , "japanese" , "city" , "be" 
"HUM:ind" , "who" , "do" , "the" , "seven" 
"HUM:ind" , "what" , "the" , "name" , "of" 
"LOC:other" , "where" , "be" , "one" , "corpus" 
"HUM:ind" , "who" , "do" , "napolean" , "defeat" 
"HUM:ind" , "what" , "british" , "prime" , "minister" 
"NUM:count" , "how" , "many" , "object" , "orbit" 
"LOC:city" , "what" , "the" , "old" , "capital" 
"LOC:other" , "what" , "be" , "the" , "location" 
"NUM:count" , "how" , "many" , "muscle" , "do" 
"NUM:period" , "how" , "long" , "do" , "you" 
"HUM:ind" , "what" , "be" , "the" , "name" 
"HUM:ind" , "name" , "of" , "heroine" , "in" 
"NUM:volsize" , "how" , "big" , "be" , "the" 
"LOC:country" , "jackson" , "pollock" , "be" , "a" 
"HUM:ind" , "who" , "write" , "the" , "godfather" 
"NUM:other" , "what" , "be" , "the" , "frequency" 
"LOC:other" , "what" , "island" , "be" , "the" 
"HUM:ind" , "which" , "of" , "the" , "following" 
"HUM:ind" , "what" , "temperance" , "advocate" , "wield" 
"NUM:count" , "how" , "many" , "island" , "do" 
"LOC:country" , "what" , "the" , "most" , "powerful" 
"HUM:ind" , "who" , "lead" , "the" , "norman" 
"NUM:perc" , "what" , "percentage" , "of" , "the" 
"HUM:ind" , "what" , "the" , "name" , "of" 
"HUM:ind" , "who" , "invent" , "the" , "horoscope" 
"HUM:ind" , "what" , "king" , "be" , "force" 
"NUM:count" , "how" , "many" , "electoral" , "college" 
"HUM:ind" , "what" , "be" , "babe" , "ruth" 
"NUM:count" , "how" , "many" , "bottle" , "of" 
"LOC:other" , "where" , "do" , "lobster" , "like" 
"HUM:ind" , "who" , "be" , "the" , "first" 
"NUM:date" , "when" , "be" , "the" , "big" 
"HUM:ind" , "who" , "write" , "the" , "trilogy" 
"NUM:count" , "how" , "many" , "hour" , "of" 
"HUM:ind" , "what" , "be" , "alice" , "cooper" 
"LOC:city" , "what" , "two" , "city" , "usually" 
"NUM:count" , "how" , "many" , "time" , "do" 
"HUM:ind" , "name" , "the" , "person" , "who" 
"HUM:ind" , "what" , "kill" , "alexander" , "hamilton" 
"NUM:temp" , "what" , "the" , "fahrenheit" , "equivalent" 
"NUM:count" , "how" , "many" , "muscle" , "do" 
"HUM:ind" , "who" , "write" , "much" , "ado" 
"LOC:other" , "where" , "can" , "i" , "get" 
"HUM:ind" , "what" , "louisiana" , "senator" , "win" 
"HUM:ind" , "who" , "win" , "oscar" , "for" 
"HUM:ind" , "what" , "writer" , "be" , "famous" 
"HUM:ind" , "who" , "the" , "lead" , "singer" 
"HUM:ind" , "in" , "dana" , "two" , "year" 
"HUM:ind" , "who" , "play" , "the" , "cop" 
"NUM:count" , "how" , "many" , "character" , "make" 
"NUM:money" , "what" , "be" , "the" , "annual" 
"HUM:ind" , "who" , "create" , "billy" , "pilgrim" 
"LOC:country" , "what" , "country" , "saw" , "the" 
"HUM:ind" , "who" , "be" , "the" , "rich" 
"LOC:other" , "where" , "can" , "i" , "take" 
"LOC:other" , "what" , "lake" , "in" , "scotland" 
"HUM:ind" , "who" , "be" , "the" , "oscar" 
"HUM:ind" , "who" , "write" , "the" , "book" 
"HUM:ind" , "who" , "would" , "you" , "use" 
"LOC:other" , "what" , "famed" , "library" , "can" 
"LOC:other" , "where" , "can" , "i" , "get" 
"LOC:city" , "what" , "north" , "american" , "city" 
"HUM:ind" , "what" , "radio" , "tv" , "and" 
"LOC:other" , "where" , "be" , "it" , "plan" 
"NUM:period" , "what" , "be" , "maurizio" , "pellegrin" 
"NUM:count" , "how" , "many" , "thousand" , "of" 
"HUM:ind" , "name" , "the" , "senate" , "majority" 
"HUM:ind" , "what" , "female" , "suspect" , "in" 
"NUM:count" , "about" , "how" , "many" , "american" 
"NUM:other" , "what" , "be" , "the" , "chemical" 
"LOC:other" , "what" , "be" , "the" , "old" 
"HUM:ind" , "what" , "member" , "of" , "the" 
"LOC:country" , "what" , "country" , "be" , "you" 
"HUM:ind" , "what" , "order" , "the" , "closing" 
"LOC:city" , "what" , "be" , "the" , "capital" 
"LOC:country" , "what" , "be" , "a" , "country" 
"LOC:country" , "what" , "country" , "earn" , "the" 
"LOC:city" , "which" , "city" , "in" , "china" 
"NUM:date" , "when" , "be" , "the" , "oscar" 
"HUM:ind" , "who" , "be" , "the" , "prophet" 
"HUM:ind" , "what" , "be" , "the" , "most" 
"HUM:ind" , "who" , "be" , "the" , "old" 
"NUM:date" , "when" , "be" , "dubai" , "first" 
"HUM:ind" , "who" , "be" , "the" , "prophet" 
"HUM:ind" , "who" , "portray" , "maggio" , "in" 
"LOC:other" , "where" , "be" , "zebras" , "most" 
"NUM:perc" , "what" , "be" , "the" , "odds" 
"LOC:other" , "what" , "be" , "the" , "best" 
"HUM:ind" , "name" , "the" , "cartoon" , "genie" 
"NUM:money" , "what" , "be" , "the" , "amount" 
"LOC:other" , "what" , "be" , "the" , "web" 
"NUM:volsize" , "how" , "big" , "be" , "the" 
"NUM:date" , "when" , "do" , "the" , "original" 
"NUM:count" , "how" , "many" , "language" , "be" 
"HUM:ind" , "who" , "be" , "the" , "only" 
"HUM:ind" , "which" , "member" , "of" , "charlie" 
"LOC:other" , "what" , "river" , "flow" , "past" 
"HUM:ind" , "what" , "comedian" , "be" , "the" 
"LOC:other" , "where" , "do" , "you" , "find" 
"HUM:ind" , "who" , "love" , "flash" , "gordon" 
"LOC:other" , "where" , "can" , "i" , "get" 
"NUM:count" , "how" , "many" , "inch" , "over" 
"HUM:ind" , "who" , "the" , "only" , "president" 
"NUM:money" , "how" , "much" , "could" , "you" 
"HUM:ind" , "whose" , "sing" , "voice" , "be" 
"NUM:money" , "what" , "be" , "the" , "mean" 
"LOC:city" , "what" , "north" , "american" , "city" 
"LOC:other" , "what" , "be" , "the" , "large" 
"LOC:other" , "where" , "do" , "gulliver" , "find" 
"NUM:count" , "how" , "much" , "strong" , "be" 
"NUM:money" , "how" , "much" , "do" , "tuberculosis" 
"HUM:ind" , "president" , "bush" , "compare" , "saddam" 
"HUM:ind" , "what" , "tv" , "comedian" , "work" 
"HUM:ind" , "who" , "create" , "the" , "character" 
"LOC:other" , "where" , "do" , "the" , "japanese" 
"NUM:count" , "how" , "many" , "row" , "of" 
"HUM:ind" , "what" , "british" , "general" , "surrender" 
"NUM:count" , "what" , "be" , "the" , "world" 
"LOC:city" , "what" , "city" , "would" , "you" 
"HUM:ind" , "what" , "artist" , "studio" , "be" 
"LOC:other" , "what" , "be" , "the" , "name" 
"NUM:count" , "how" , "many" , "word" , "be" 
"LOC:other" , "where" , "be" , "there" , "information" 
"NUM:count" , "how" , "many" , "member" , "of" 
"HUM:ind" , "who" , "write" , "the" , "song" 
"NUM:date" , "what" , "be" , "the" , "average" 
"NUM:count" , "how" , "many" , "character" , "be" 
"HUM:ind" , "who" , "write" , "the" , "collector" 
"HUM:ind" , "who" , "be" , "samuel" , "johnson" 
"HUM:ind" , "what" , "kind" , "of" , "woman" 
"NUM:count" , "how" , "many" , "hummingbird" , "egg" 
"HUM:ind" , "who" , "write" , "the" , "bestselling" 
"HUM:ind" , "who" , "play" , "the" , "father" 
"NUM:period" , "what" , "be" , "the" , "gestation" 
"LOC:other" , "where" , "do" , "the" , "name" 
"NUM:period" , "how" , "long" , "do" , "the" 
"LOC:state" , "what" , "state" , "do" , "not" 
"LOC:city" , "what" , "city" , "have" , "the" 
"LOC:country" , "name" , "the" , "country" , "of" 
"NUM:other" , "what" , "men" , "par" , "on" 
"NUM:count" , "how" , "many" , "country" , "be" 
"LOC:other" , "where" , "do" , "most" , "of" 
"HUM:ind" , "who" , "be" , "the" , "top" 
"NUM:count" , "how" , "many" , "yard" , "be" 
"HUM:ind" , "what" , "actor" , "be" , "the" 
"NUM:date" , "when" , "be" , "the" , "first" 
"LOC:country" , "what" , "country" , "boast" , "cawdor" 
"LOC:country" , "what" , "country" , "be" , "mount" 
"LOC:country" , "which" , "country" , "be" , "the" 
"HUM:ind" , "name" , "the" , "four" , "horseman" 
"NUM:count" , "how" , "many" , "watt" , "make" 
"HUM:ind" , "what" , "female" , "faith" , "healer" 
"LOC:other" , "where" , "do" , "king" , "francis" 
"HUM:ind" , "what" , "famous" , "team" , "do" 
"NUM:count" , "how" , "many" , "time" , "have" 
"NUM:money" , "what" , "be" , "bottle" , "cap" 
"LOC:other" , "where" , "can" , "i" , "find" 
"HUM:ind" , "who" , "tramp" , "through" , "florida" 
"NUM:date" , "in" , "what" , "day" , "of" 
"NUM:count" , "how" , "many" , "american" , "soldier" 
"NUM:count" , "how" , "many" , "foot" , "more" 
"NUM:period" , "how" , "long" , "ago" , "do" 
"NUM:money" , "how" , "much" , "do" , "lucy" 
"HUM:ind" , "who" , "follow" , "up" , "his" 
"NUM:date" , "when" , "be" , "the" , "parthenon" 
"NUM:period" , "how" , "long" , "do" , "a" 
"LOC:state" , "what" , "state" , "come" , "last" 
"NUM:count" , "how" , "many" , "mountain" , "have" 
"NUM:other" , "what" , "be" , "the" , "unemployment" 
"HUM:ind" , "who" , "be" , "the" , "one" 
"HUM:ind" , "what" , "two" , "president" , "of" 
"HUM:ind" , "which" , "of" , "the" , "seven" 
"HUM:ind" , "what" , "professional" , "cricketer" , "son" 
"NUM:count" , "how" , "many" , "inch" , "apart" 
"NUM:count" , "how" , "many" , "mile" , "of" 
"LOC:state" , "what" , "state" , "include" , "the" 
"HUM:ind" , "what" , "english" , "playwright" , "pen" 
"NUM:dist" , "how" , "deep" , "be" , "a" 
"HUM:ind" , "what" , "be" , "fred" , "astaire" 
"NUM:count" , "what" , "be" , "the" , "high" 
"HUM:ind" , "what" , "heavyweight" , "boxer" , "be" 
"NUM:count" , "how" , "many" , "quart" , "of" 
"LOC:other" , "what" , "london" , "street" , "claim" 
"NUM:period" , "how" , "old" , "be" , "the" 
"NUM:date" , "when" , "do" , "the" , "bible" 
"LOC:country" , "what" , "border" , "country" , "be" 
"LOC:country" , "what" , "nation" , "boarder" , "mozambique" 
"NUM:date" , "the" , "olympic" , "game" , "in" 
"HUM:ind" , "what" , "tv" , "host" , "lend" 
"NUM:count" , "how" , "many" , "people" , "die" 
"HUM:ind" , "who" , "invent" , "the" , "electric" 
"LOC:city" , "what" , "be" , "the" , "capital" 
"LOC:country" , "what" , "country" , "come" , "last" 
"NUM:temp" , "how" , "hot" , "should" , "the" 
"LOC:country" , "what" , "country" , "be" , "the" 
"HUM:ind" , "who" , "be" , "the" , "president" 
"LOC:city" , "what" , "city" , "be" , "the" 
"LOC:other" , "where" , "do" , "hillary" , "clinton" 
"HUM:ind" , "what" , "american" , "naval" , "officer" 
"HUM:ind" , "who" , "give" , "u" , "the" 
"HUM:ind" , "who" , "write" , "the" , "secret" 
"HUM:ind" , "who" , "be" , "the" , "head" 
"NUM:count" , "how" , "many" , "people" , "do" 
"NUM:count" , "how" , "much" , "calcium" , "should" 
"HUM:ind" , "what" , "be" , "the" , "most" 
"HUM:ind" , "who" , "moderate" , "the" , "first" 
"HUM:ind" , "who" , "portray" , "george" , "cohan" 
"NUM:date" , "when" , "be" , "nostradamus" , "bear" 
"HUM:ind" , "who" , "the" , "only" , "president" 
"LOC:country" , "what" , "be" , "the" , "country" 
"NUM:count" , "what" , "be" , "the" , "population" 
"LOC:country" , "what" , "country" , "have" , "the" 
"HUM:ind" , "who" , "invent" , "the" , "muppets" 
"LOC:other" , "what" , "sea" , "be" , "bombay" 
"HUM:ind" , "what" , "fool" , "be" , "not" 
"LOC:other" , "where" , "in" , "the" , "america" 
"NUM:dist" , "how" , "tall" , "be" , "the" 
"LOC:city" , "what" , "city" , "be" , "know" 
"LOC:country" , "what" , "country" , "have" , "the" 
"NUM:count" , "how" , "many" , "mile" , "be" 
"NUM:volsize" , "how" , "big" , "be" , "the" 
"HUM:ind" , "what" , "monarch" , "sign" , "the" 
"NUM:count" , "how" , "many" , "side" , "do" 
"LOC:other" , "where" , "be" , "there" , "aborigine" 
"LOC:other" , "on" , "what" , "river" , "be" 
"LOC:other" , "where" , "on" , "the" , "web" 
"LOC:other" , "where" , "be" , "the" , "summer" 
"LOC:other" , "what" , "cathedral" , "be" , "thomas" 
"LOC:city" , "the" , "kentucky" , "horse" , "park" 
"NUM:period" , "how" , "old" , "be" , "sir" 
"LOC:other" , "where" , "in" , "a" , "tree" 
"LOC:other" , "what" , "strait" , "link" , "the" 
"LOC:other" , "what" , "airport" , "be" , "on" 
"NUM:code" , "what" , "seven" , "digit" , "follow" 
"LOC:city" , "what" , "city" , "airport" , "be" 
"HUM:ind" , "what" , "pope" , "inaugurate" , "vatican" 
"NUM:count" , "how" , "many" , "time" , "more" 
"NUM:count" , "how" , "many" , "name" , "be" 
"HUM:ind" , "what" , "king" , "be" , "satirize" 
"LOC:state" , "what" , "be" , "the" , "nickname" 
"NUM:date" , "when" , "be" , "the" , "first" 
"HUM:ind" , "what" , "pope" , "inaugurate" , "vatican" 
"HUM:ind" , "what" , "director" , "make" , "one" 
"NUM:date" , "when" , "do" , "swim" , "become" 
"HUM:ind" , "which" , "president" , "of" , "the" 
"HUM:ind" , "who" , "be" , "the" , "tall" 
"LOC:other" , "what" , "be" , "the" , "large" 
"HUM:ind" , "what" , "character" , "in" , "the" 
"HUM:ind" , "what" , "comedienne" , "call" , "her" 
"NUM:count" , "how" , "many" , "gallon" , "of" 
"HUM:ind" , "what" , "president" , "also" , "become" 
"NUM:date" , "when" , "do" , "menstruation" , "begin" 
"LOC:other" , "where" , "do" , "makeup" , "originate" 
"NUM:dist" , "how" , "deep" , "be" , "a" 
"LOC:state" , "what" , "state" , "be" , "mammoth" 
"HUM:ind" , "who" , "be" , "actress" , "june" 
"NUM:other" , "what" , "be" , "the" , "chromosome" 
"HUM:ind" , "who" , "be" , "the" , "star" 
"LOC:country" , "in" , "what" , "country" , "be" 
"HUM:ind" , "who" , "be" , "the" , "of" 
"LOC:other" , "where" , "be" , "erykah" , "badu" 
"LOC:other" , "where" , "can" , "i" , "buy" 
"NUM:period" , "how" , "old" , "be" , "george" 
"NUM:count" , "how" , "many" , "black" , "serve" 
"HUM:ind" , "what" , "be" , "the" , "last" 
"LOC:other" , "what" , "be" , "the" , "address" 
"HUM:ind" , "what" , "president" , "have" , "never" 
"HUM:ind" , "who" , "be" , "the" , "rich" 
"NUM:count" , "how" , "much" , "time" , "do" 
"NUM:dist" , "how" , "deep" , "be" , "a" 
"NUM:date" , "when" , "do" , "the" , "use" 
"NUM:count" , "how" , "many" , "people" , "visit" 
"LOC:other" , "what" , "planet" , "give" , "bith" 
"NUM:date" , "what" , "month" , "of" , "the" 
"HUM:ind" , "who" , "be" , "bury" , "in" 
"LOC:country" , "what" , "be" , "the" , "most" 
"NUM:perc" , "what" , "be" , "the" , "current" 
"NUM:date" , "when" , "be" , "the" , "first" 
"NUM:speed" , "how" , "fast" , "can" , "a" 
"HUM:ind" , "what" , "famous" , "actress" , "make" 
"NUM:money" , "how" , "much" , "do" , "a" 
"LOC:other" , "where" , "be" , "the" , "group" 
"LOC:country" , "what" , "country" , "be" , "famous" 
"NUM:count" , "how" , "many" , "be" , "in" 
"NUM:period" , "how" , "long" , "should" , "you" 
"LOC:city" , "what" , "city" , "be" , "grace" 
"HUM:ind" , "what" , "be" , "michael" , "jackson" 
"HUM:ind" , "who" , "be" , "the" , "girl" 
"HUM:ind" , "what" , "creative" , "genius" , "say" 
"LOC:other" , "where" , "be" , "the" , "world" 
"LOC:country" , "what" , "country" , "be" , "bound" 
"NUM:count" , "how" , "many" , "people" , "do" 
"NUM:count" , "how" , "many" , "small" , "business" 
"HUM:ind" , "who" , "be" , "ben" , "casey" 
"HUM:ind" , "what" , "multitalented" , "director" , "fail" 
"LOC:other" , "where" , "be" , "ayer" , "rock" 
"NUM:date" , "when" , "be" , "the" , "berlin" 
"NUM:date" , "when" , "be" , "cigarette" , "advertising" 
"HUM:ind" , "what" , "wild" , "and" , "crazy" 
"LOC:city" , "what" , "city" , "theatrical" , "district" 
"NUM:temp" , "what" , "should" , "the" , "temperature" 
"NUM:count" , "how" , "many" , "home" , "run" 
"HUM:ind" , "who" , "be" , "in" , "death" 
"HUM:ind" , "what" , "be" , "ruth" , "last" 
"LOC:other" , "where" , "be" , "george" , "washington" 
"NUM:count" , "how" , "many" , "color" , "be" 
"HUM:ind" , "what" , "the" , "middle" , "name" 
